350 15260
5 284 1
5 290 1
5 292 1
5 293 1
5 295 1
5 297 1
5 298 1
5 300 1
5 303 1
5 311 1
5 313 1
5 314 1
5 315 1
5 318 1
5 325 1
5 327 1
5 332 1
5 335 1
5 337 1
5 341 1
5 348 1
5 350 1
6 12 1
6 16 1
6 17 1
6 28 1
6 35 1
6 36 1
6 37 1
6 38 1
6 39 1
6 43 1
6 46 1
6 50 1
6 60 1
6 62 1
6 63 1
6 64 1
6 67 1
6 70 1
6 74 1
6 78 1
6 82 1
6 83 1
6 84 1
6 86 1
6 87 1
6 97 1
6 101 1
6 102 1
6 103 1
6 104 1
6 107 1
6 111 1
6 112 1
6 123 1
6 125 1
6 130 1
6 133 1
6 142 1
6 146 1
6 153 1
6 154 1
6 155 1
6 161 1
6 162 1
6 166 1
6 168 1
6 170 1
6 172 1
6 174 1
6 176 1
6 177 1
6 180 1
6 185 1
6 189 1
6 190 1
6 192 1
6 195 1
6 212 1
6 213 1
6 222 1
6 223 1
6 231 1
6 232 1
6 233 1
6 239 1
6 241 1
6 242 1
6 244 1
6 251 1
6 253 1
6 254 1
6 257 1
6 267 1
6 270 1
6 272 1
6 277 1
6 278 1
6 283 1
6 287 1
6 291 1
6 295 1
6 299 1
6 307 1
6 314 1
6 319 1
6 320 1
6 322 1
6 323 1
6 328 1
6 329 1
6 333 1
6 340 1
6 346 1
6 349 1
7 8 1
7 9 1
7 13 1
7 22 1
7 26 1
7 28 1
7 35 1
7 41 1
7 54 1
7 56 1
7 63 1
7 69 1
7 82 1
7 96 1
7 98 1
7 109 1
7 113 1
7 117 1
7 119 1
7 125 1
7 127 1
7 129 1
7 134 1
7 137 1
7 144 1
7 148 1
7 151 1
7 155 1
7 161 1
7 164 1
7 168 1
7 170 1
7 174 1
7 185 1
7 194 1
7 196 1
7 198 1
7 200 1
7 203 1
7 214 1
7 215 1
7 222 1
7 224 1
7 225 1
7 233 1
7 239 1
7 240 1
7 245 1
7 252 1
7 255 1
7 263 1
7 264 1
7 266 1
7 273 1
7 274 1
7 275 1
7 277 1
7 281 1
7 292 1
7 294 1
7 300 1
7 305 1
7 306 1
7 307 1
7 310 1
7 311 1
7 316 1
7 318 1
7 323 1
7 327 1
7 343 1
7 348 1
7 349 1
8 11 1
8 16 1
8 25 1
8 26 1
8 33 1
8 41 1
8 45 1
8 46 1
8 47 1
8 55 1
8 56 1
8 58 1
8 61 1
8 64 1
8 66 1
8 90 1
8 97 1
8 98 1
8 100 1
8 101 1
8 117 1
8 120 1
8 134 1
8 136 1
8 141 1
8 142 1
8 146 1
8 149 1
8 157 1
8 167 1
8 168 1
8 171 1
8 177 1
8 184 1
8 187 1
8 188 1
8 190 1
8 197 1
8 198 1
8 200 1
8 205 1
8 207 1
8 212 1
8 216 1
8 218 1
8 223 1
8 229 1
8 240 1
8 243 1
8 244 1
8 245 1
8 248 1
8 249 1
8 260 1
8 261 1
8 265 1
8 279 1
8 283 1
8 285 1
8 289 1
8 291 1
8 294 1
8 296 1
8 297 1
8 299 1
8 301 1
8 308 1
8 309 1
8 312 1
8 315 1
8 324 1
8 325 1
8 327 1
8 332 1
8 336 1
8 339 1
8 342 1
8 346 1
8 347 1
9 10 1
9 15 1
9 23 1
9 24 1
9 27 1
9 28 1
9 31 1
9 37 1
9 39 1
9 42 1
9 53 1
9 56 1
9 60 1
9 62 1
9 63 1
9 68 1
9 75 1
9 81 1
9 83 1
9 84 1
9 92 1
9 97 1
9 101 1
9 104 1
9 105 1
9 107 1
9 113 1
9 116 1
9 120 1
9 126 1
9 137 1
9 143 1
9 146 1
9 147 1
9 150 1
9 152 1
9 154 1
9 165 1
9 166 1
9 168 1
9 174 1
9 180 1
9 185 1
9 197 1
9 200 1
9 202 1
9 204 1
9 210 1
9 211 1
9 216 1
9 222 1
9 225 1
9 226 1
9 231 1
9 243 1
9 244 1
9 247 1
9 249 1
9 261 1
9 262 1
9 263 1
9 268 1
9 269 1
9 270 1
9 274 1
9 275 1
9 291 1
9 294 1
9 295 1
9 298 1
9 300 1
9 302 1
9 303 1
9 312 1
9 320 1
9 324 1
9 325 1
9 330 1
9 337 1
9 338 1
9 340 1
9 342 1
9 345 1
9 349 1
10 11 1
10 12 1
10 14 1
10 15 1
10 19 1
10 24 1
10 29 1
10 33 1
10 36 1
10 37 1
10 44 1
10 45 1
10 49 1
10 50 1
10 51 1
10 54 1
10 59 1
10 60 1
10 64 1
10 71 1
10 72 1
10 75 1
10 76 1
10 79 1
10 81 1
10 83 1
10 85 1
10 93 1
10 100 1
10 102 1
10 107 1
10 108 1
10 112 1
10 118 1
10 124 1
10 125 1
10 126 1
10 127 1
10 128 1
10 131 1
10 142 1
10 145 1
10 148 1
10 156 1
10 164 1
10 167 1
10 169 1
10 172 1
10 174 1
10 175 1
10 177 1
10 178 1
10 182 1
10 189 1
10 196 1
10 199 1
10 200 1
10 212 1
10 214 1
10 215 1
10 221 1
10 225 1
10 226 1
10 228 1
10 235 1
10 239 1
10 245 1
10 249 1
10 256 1
10 263 1
10 264 1
10 265 1
10 270 1
10 276 1
10 278 1
10 284 1
10 285 1
10 297 1
10 301 1
10 307 1
10 316 1
10 319 1
10 321 1
10 323 1
10 325 1
10 326 1
10 327 1
10 334 1
10 335 1
10 342 1
10 345 1
10 346 1
10 347 1
11 12 1
11 16 1
11 17 1
11 24 1
11 31 1
11 32 1
11 34 1
11 36 1
11 48 1
11 55 1
11 58 1
11 62 1
11 64 1
11 68 1
11 75 1
11 83 1
11 90 1
11 96 1
11 101 1
11 105 1
11 106 1
11 107 1
11 108 1
11 111 1
11 116 1
11 118 1
11 122 1
11 125 1
11 126 1
11 133 1
11 139 1
11 141 1
11 142 1
11 148 1
11 149 1
11 155 1
11 159 1
11 181 1
11 182 1
11 190 1
11 191 1
11 199 1
11 202 1
11 213 1
11 214 1
11 224 1
11 225 1
11 226 1
11 229 1
11 231 1
11 232 1
11 233 1
11 234 1
11 237 1
11 240 1
11 241 1
11 245 1
11 248 1
11 252 1
11 264 1
11 276 1
11 278 1
11 285 1
11 287 1
11 290 1
11 291 1
11 297 1
11 300 1
11 304 1
11 306 1
11 308 1
11 309 1
11 313 1
11 314 1
11 316 1
11 318 1
11 325 1
11 328 1
11 329 1
11 337 1
11 346 1
12 19 1
12 21 1
12 23 1
12 24 1
12 29 1
12 31 1
12 34 1
12 36 1
12 37 1
12 44 1
12 45 1
12 47 1
12 49 1
12 53 1
12 56 1
12 59 1
12 63 1
12 68 1
12 72 1
12 76 1
12 83 1
12 89 1
12 96 1
12 98 1
12 100 1
12 102 1
12 106 1
12 109 1
12 112 1
12 121 1
12 122 1
12 126 1
12 128 1
12 132 1
12 135 1
12 137 1
12 140 1
12 145 1
12 149 1
12 151 1
12 152 1
12 153 1
12 156 1
12 157 1
12 159 1
12 160 1
12 161 1
12 171 1
12 173 1
12 175 1
12 178 1
12 182 1
12 183 1
12 185 1
12 187 1
12 188 1
12 191 1
12 194 1
12 204 1
12 213 1
12 215 1
12 218 1
12 220 1
12 225 1
12 226 1
12 232 1
12 233 1
12 234 1
12 238 1
12 252 1
12 255 1
12 258 1
12 262 1
12 263 1
12 265 1
12 266 1
12 272 1
12 275 1
12 277 1
12 283 1
12 285 1
12 286 1
12 294 1
12 295 1
12 299 1
12 300 1
12 303 1
12 306 1
12 309 1
12 313 1
12 321 1
12 325 1
12 329 1
12 330 1
12 331 1
12 333 1
12 334 1
13 18 1
13 19 1
13 20 1
13 24 1
13 30 1
13 33 1
13 38 1
13 45 1
13 54 1
13 57 1
13 64 1
13 65 1
13 66 1
13 75 1
13 82 1
13 86 1
13 87 1
13 88 1
13 94 1
13 96 1
13 102 1
13 111 1
13 113 1
13 114 1
13 117 1
13 122 1
13 126 1
13 138 1
13 151 1
13 161 1
13 168 1
13 173 1
13 174 1
13 180 1
13 183 1
13 187 1
13 192 1
13 198 1
13 206 1
13 216 1
13 222 1
13 225 1
13 230 1
13 233 1
13 236 1
13 244 1
13 250 1
13 253 1
13 259 1
13 260 1
13 262 1
13 266 1
13 268 1
13 275 1
13 276 1
13 284 1
13 285 1
13 287 1
13 291 1
13 292 1
13 294 1
13 297 1
13 308 1
13 311 1
13 317 1
13 318 1
13 323 1
13 324 1
13 325 1
13 329 1
13 335 1
13 336 1
13 340 1
13 341 1
13 348 1
13 349 1
14 18 1
14 20 1
14 28 1
14 33 1
14 39 1
14 44 1
14 45 1
14 47 1
14 49 1
14 50 1
14 53 1
14 54 1
14 57 1
14 62 1
14 68 1
14 73 1
14 78 1
14 79 1
14 93 1
14 97 1
14 102 1
14 105 1
14 106 1
14 108 1
14 111 1
14 114 1
14 120 1
14 135 1
14 142 1
14 144 1
14 161 1
14 162 1
14 171 1
14 189 1
14 195 1
14 197 1
14 199 1
14 206 1
14 207 1
14 208 1
14 211 1
14 221 1
14 226 1
14 229 1
14 233 1
14 235 1
14 236 1
14 239 1
14 240 1
14 243 1
14 245 1
14 248 1
14 249 1
14 250 1
14 253 1
14 257 1
14 271 1
14 273 1
14 284 1
14 290 1
14 292 1
14 300 1
14 315 1
14 317 1
14 319 1
14 324 1
14 332 1
14 334 1
14 336 1
14 339 1
15 20 1
15 21 1
15 26 1
15 27 1
15 29 1
15 31 1
15 37 1
15 38 1
15 43 1
15 45 1
15 46 1
15 54 1
15 56 1
15 60 1
15 62 1
15 64 1
15 68 1
15 70 1
15 71 1
15 75 1
15 76 1
15 77 1
15 78 1
15 82 1
15 84 1
15 89 1
15 93 1
15 96 1
15 97 1
15 98 1
15 99 1
15 100 1
15 102 1
15 105 1
15 106 1
15 110 1
15 118 1
15 122 1
15 123 1
15 131 1
15 133 1
15 135 1
15 136 1
15 137 1
15 140 1
15 147 1
15 148 1
15 150 1
15 152 1
15 153 1
15 162 1
15 169 1
15 175 1
15 179 1
15 183 1
15 186 1
15 190 1
15 196 1
15 201 1
15 205 1
15 206 1
15 207 1
15 208 1
15 210 1
15 211 1
15 226 1
15 227 1
15 240 1
15 243 1
15 244 1
15 246 1
15 247 1
15 248 1
15 258 1
15 259 1
15 264 1
15 266 1
15 267 1
15 271 1
15 272 1
15 275 1
15 277 1
15 278 1
15 279 1
15 285 1
15 289 1
15 292 1
15 294 1
15 297 1
15 299 1
15 302 1
15 303 1
15 306 1
15 307 1
15 317 1
15 319 1
15 320 1
15 322 1
15 326 1
15 334 1
15 340 1
15 341 1
15 342 1
15 347 1
16 24 1
16 25 1
16 30 1
16 37 1
16 38 1
16 42 1
16 46 1
16 47 1
16 49 1
16 54 1
16 58 1
16 66 1
16 71 1
16 75 1
16 78 1
16 84 1
16 85 1
16 89 1
16 104 1
16 109 1
16 110 1
16 115 1
16 116 1
16 121 1
16 123 1
16 124 1
16 125 1
16 128 1
16 130 1
16 136 1
16 139 1
16 141 1
16 146 1
16 147 1
16 153 1
16 155 1
16 164 1
16 166 1
16 168 1
16 175 1
16 177 1
16 178 1
16 179 1
16 180 1
16 181 1
16 191 1
16 192 1
16 206 1
16 211 1
16 212 1
16 214 1
16 219 1
16 220 1
16 223 1
16 233 1
16 235 1
16 248 1
16 249 1
16 251 1
16 257 1
16 265 1
16 271 1
16 272 1
16 276 1
16 290 1
16 297 1
16 303 1
16 310 1
16 311 1
16 321 1
16 324 1
16 330 1
16 336 1
16 339 1
16 348 1
17 23 1
17 26 1
17 29 1
17 37 1
17 41 1
17 44 1
17 45 1
17 48 1
17 49 1
17 50 1
17 54 1
17 55 1
17 56 1
17 58 1
17 60 1
17 62 1
17 63 1
17 69 1
17 70 1
17 71 1
17 82 1
17 89 1
17 93 1
17 103 1
17 106 1
17 107 1
17 108 1
17 117 1
17 121 1
17 122 1
17 128 1
17 131 1
17 132 1
17 133 1
17 138 1
17 141 1
17 142 1
17 144 1
17 145 1
17 146 1
17 148 1
17 149 1
17 155 1
17 159 1
17 166 1
17 170 1
17 179 1
17 180 1
17 186 1
17 192 1
17 194 1
17 200 1
17 202 1
17 204 1
17 210 1
17 213 1
17 215 1
17 225 1
17 230 1
17 236 1
17 243 1
17 248 1
17 249 1
17 255 1
17 259 1
17 273 1
17 274 1
17 285 1
17 286 1
17 287 1
17 289 1
17 292 1
17 303 1
17 304 1
17 306 1
17 308 1
17 311 1
17 315 1
17 316 1
17 318 1
17 328 1
17 333 1
17 342 1
17 344 1
17 346 1
18 27 1
18 37 1
18 42 1
18 47 1
18 53 1
18 56 1
18 57 1
18 63 1
18 75 1
18 79 1
18 80 1
18 81 1
18 85 1
18 90 1
18 91 1
18 92 1
18 95 1
18 96 1
18 107 1
18 109 1
18 117 1
18 121 1
18 122 1
18 123 1
18 128 1
18 129 1
18 131 1
18 139 1
18 145 1
18 151 1
18 155 1
18 158 1
18 160 1
18 161 1
18 168 1
18 174 1
18 176 1
18 178 1
18 181 1
18 182 1
18 189 1
18 206 1
18 207 1
18 209 1
18 212 1
18 230 1
18 234 1
18 235 1
18 238 1
18 239 1
18 242 1
18 249 1
18 250 1
18 254 1
18 255 1
18 259 1
18 265 1
18 266 1
18 268 1
18 273 1
18 275 1
18 276 1
18 291 1
18 294 1
18 297 1
18 299 1
18 304 1
18 305 1
18 306 1
18 319 1
18 321 1
18 323 1
18 324 1
18 333 1
18 337 1
18 338 1
18 341 1
19 20 1
19 21 1
19 27 1
19 29 1
19 40 1
19 44 1
19 45 1
19 46 1
19 48 1
19 52 1
19 53 1
19 54 1
19 57 1
19 58 1
19 62 1
19 65 1
19 71 1
19 78 1
19 83 1
19 84 1
19 90 1
19 104 1
19 105 1
19 111 1
19 115 1
19 118 1
19 124 1
19 129 1
19 131 1
19 137 1
19 139 1
19 144 1
19 149 1
19 152 1
19 155 1
19 159 1
19 161 1
19 162 1
19 168 1
19 169 1
19 176 1
19 178 1
19 179 1
19 181 1
19 191 1
19 192 1
19 193 1
19 199 1
19 200 1
19 209 1
19 222 1
19 228 1
19 230 1
19 234 1
19 235 1
19 236 1
19 238 1
19 245 1
19 256 1
19 261 1
19 265 1
19 270 1
19 272 1
19 274 1
19 275 1
19 278 1
19 280 1
19 281 1
19 284 1
19 285 1
19 295 1
19 297 1
19 299 1
19 303 1
19 306 1
19 307 1
19 310 1
19 316 1
19 321 1
19 323 1
19 335 1
19 336 1
19 342 1
19 346 1
19 348 1
20 23 1
20 27 1
20 34 1
20 35 1
20 39 1
20 41 1
20 43 1
20 55 1
20 57 1
20 60 1
20 62 1
20 66 1
20 68 1
20 69 1
20 74 1
20 79 1
20 85 1
20 86 1
20 92 1
20 93 1
20 95 1
20 96 1
20 98 1
20 102 1
20 107 1
20 108 1
20 113 1
20 117 1
20 123 1
20 126 1
20 130 1
20 131 1
20 140 1
20 153 1
20 155 1
20 157 1
20 160 1
20 161 1
20 165 1
20 168 1
20 169 1
20 170 1
20 174 1
20 182 1
20 186 1
20 188 1
20 192 1
20 195 1
20 196 1
20 198 1
20 199 1
20 200 1
20 206 1
20 210 1
20 217 1
20 219 1
20 225 1
20 230 1
20 231 1
20 241 1
20 249 1
20 270 1
20 278 1
20 281 1
20 284 1
20 295 1
20 302 1
20 303 1
20 310 1
20 311 1
20 313 1
20 315 1
20 316 1
20 327 1
20 329 1
20 331 1
20 333 1
20 339 1
20 349 1
21 22 1
21 23 1
21 24 1
21 25 1
21 26 1
21 33 1
21 40 1
21 43 1
21 45 1
21 53 1
21 55 1
21 56 1
21 61 1
21 68 1
21 73 1
21 75 1
21 76 1
21 77 1
21 78 1
21 80 1
21 83 1
21 84 1
21 85 1
21 94 1
21 101 1
21 102 1
21 105 1
21 106 1
21 109 1
21 111 1
21 113 1
21 115 1
21 120 1
21 128 1
21 132 1
21 134 1
21 138 1
21 140 1
21 143 1
21 147 1
21 150 1
21 159 1
21 161 1
21 168 1
21 169 1
21 170 1
21 173 1
21 176 1
21 177 1
21 182 1
21 183 1
21 184 1
21 186 1
21 195 1
21 196 1
21 200 1
21 204 1
21 217 1
21 227 1
21 232 1
21 233 1
21 235 1
21 236 1
21 241 1
21 245 1
21 255 1
21 256 1
21 271 1
21 274 1
21 276 1
21 281 1
21 283 1
21 289 1
21 290 1
21 297 1
21 299 1
21 309 1
21 315 1
21 320 1
21 322 1
21 326 1
21 333 1
21 338 1
21 341 1
21 342 1
21 345 1
21 346 1
21 349 1
22 25 1
22 26 1
22 27 1
22 33 1
22 39 1
22 44 1
22 46 1
22 47 1
22 54 1
22 62 1
22 64 1
22 74 1
22 84 1
22 86 1
22 88 1
22 92 1
22 95 1
22 104 1
22 110 1
22 117 1
22 130 1
22 131 1
22 138 1
22 139 1
22 142 1
22 146 1
22 147 1
22 148 1
22 150 1
22 154 1
22 158 1
22 164 1
22 165 1
22 168 1
22 172 1
22 173 1
22 182 1
22 185 1
22 186 1
22 202 1
22 205 1
22 208 1
22 220 1
22 223 1
22 226 1
22 228 1
22 229 1
22 230 1
22 235 1
22 239 1
22 241 1
22 243 1
22 244 1
22 245 1
22 249 1
22 253 1
22 255 1
22 262 1
22 263 1
22 265 1
22 268 1
22 270 1
22 274 1
22 282 1
22 285 1
22 289 1
22 292 1
22 293 1
22 294 1
22 296 1
22 298 1
22 299 1
22 300 1
22 301 1
22 304 1
22 305 1
22 307 1
22 312 1
22 320 1
22 321 1
22 323 1
22 324 1
22 328 1
22 330 1
22 333 1
22 336 1
22 340 1
22 343 1
22 344 1
22 348 1
23 24 1
23 29 1
23 31 1
23 34 1
23 36 1
23 40 1
23 46 1
23 54 1
23 56 1
23 59 1
23 64 1
23 67 1
23 68 1
23 75 1
23 77 1
23 86 1
23 87 1
23 90 1
23 92 1
23 99 1
23 101 1
23 102 1
23 103 1
23 104 1
23 105 1
23 108 1
23 111 1
23 112 1
23 119 1
23 122 1
23 124 1
23 125 1
23 127 1
23 130 1
23 133 1
23 137 1
23 141 1
23 144 1
23 147 1
23 151 1
23 167 1
23 174 1
23 177 1
23 178 1
23 189 1
23 191 1
23 192 1
23 195 1
23 197 1
23 199 1
23 200 1
23 202 1
23 207 1
23 209 1
23 212 1
23 218 1
23 221 1
23 223 1
23 227 1
23 230 1
23 232 1
23 234 1
23 235 1
23 236 1
23 238 1
23 240 1
23 242 1
23 247 1
23 251 1
23 257 1
23 262 1
23 266 1
23 271 1
23 284 1
23 290 1
23 296 1
23 297 1
23 301 1
23 302 1
23 306 1
23 307 1
23 317 1
23 319 1
23 324 1
23 338 1
23 339 1
23 350 1
24 35 1
24 47 1
24 49 1
24 54 1
24 58 1
24 69 1
24 70 1
24 72 1
24 74 1
24 77 1
24 78 1
24 79 1
24 80 1
24 81 1
24 90 1
24 92 1
24 96 1
24 98 1
24 100 1
24 101 1
24 105 1
24 120 1
24 123 1
24 125 1
24 126 1
24 127 1
24 130 1
24 131 1
24 139 1
24 148 1
24 151 1
24 153 1
24 161 1
24 162 1
24 169 1
24 170 1
24 174 1
24 177 1
24 180 1
24 187 1
24 190 1
24 193 1
24 195 1
24 196 1
24 207 1
24 209 1
24 212 1
24 216 1
24 218 1
24 219 1
24 223 1
24 225 1
24 237 1
24 239 1
24 257 1
24 270 1
24 276 1
24 282 1
24 289 1
24 291 1
24 293 1
24 295 1
24 307 1
24 318 1
24 320 1
24 321 1
24 326 1
24 330 1
24 331 1
24 335 1
24 336 1
24 337 1
24 341 1
24 350 1
25 27 1
25 29 1
25 32 1
25 34 1
25 45 1
25 56 1
25 57 1
25 58 1
25 63 1
25 65 1
25 73 1
25 76 1
25 79 1
25 81 1
25 91 1
25 92 1
25 95 1
25 99 1
25 101 1
25 102 1
25 104 1
25 106 1
25 111 1
25 114 1
25 117 1
25 122 1
25 127 1
25 131 1
25 132 1
25 133 1
25 135 1
25 139 1
25 146 1
25 161 1
25 163 1
25 170 1
25 174 1
25 178 1
25 180 1
25 181 1
25 189 1
25 195 1
25 197 1
25 201 1
25 204 1
25 211 1
25 213 1
25 218 1
25 223 1
25 224 1
25 227 1
25 236 1
25 237 1
25 261 1
25 266 1
25 267 1
25 271 1
25 273 1
25 275 1
25 276 1
25 279 1
25 281 1
25 290 1
25 291 1
25 294 1
25 297 1
25 301 1
25 304 1
25 305 1
25 315 1
25 318 1
25 319 1
25 322 1
25 327 1
25 341 1
25 345 1
26 32 1
26 34 1
26 36 1
26 39 1
26 40 1
26 43 1
26 44 1
26 45 1
26 47 1
26 48 1
26 51 1
26 52 1
26 60 1
26 66 1
26 67 1
26 72 1
26 76 1
26 80 1
26 82 1
26 90 1
26 97 1
26 114 1
26 125 1
26 129 1
26 143 1
26 145 1
26 147 1
26 148 1
26 150 1
26 151 1
26 153 1
26 155 1
26 159 1
26 165 1
26 167 1
26 182 1
26 187 1
26 190 1
26 193 1
26 195 1
26 198 1
26 201 1
26 210 1
26 212 1
26 216 1
26 221 1
26 232 1
26 238 1
26 242 1
26 244 1
26 248 1
26 251 1
26 265 1
26 269 1
26 271 1
26 273 1
26 274 1
26 282 1
26 284 1
26 285 1
26 292 1
26 300 1
26 302 1
26 312 1
26 327 1
26 333 1
26 342 1
26 345 1
26 347 1
27 31 1
27 32 1
27 43 1
27 45 1
27 55 1
27 72 1
27 73 1
27 77 1
27 82 1
27 83 1
27 94 1
27 97 1
27 103 1
27 106 1
27 112 1
27 115 1
27 117 1
27 119 1
27 122 1
27 127 1
27 128 1
27 135 1
27 136 1
27 138 1
27 139 1
27 142 1
27 153 1
27 156 1
27 158 1
27 171 1
27 175 1
27 176 1
27 178 1
27 186 1
27 189 1
27 193 1
27 199 1
27 200 1
27 207 1
27 208 1
27 209 1
27 210 1
27 212 1
27 214 1
27 222 1
27 223 1
27 226 1
27 229 1
27 230 1
27 234 1
27 236 1
27 240 1
27 247 1
27 250 1
27 253 1
27 256 1
27 259 1
27 260 1
27 262 1
27 265 1
27 272 1
27 276 1
27 281 1
27 282 1
27 286 1
27 290 1
27 295 1
27 300 1
27 303 1
27 304 1
27 309 1
27 312 1
27 313 1
27 324 1
27 325 1
27 337 1
27 341 1
28 29 1
28 32 1
28 35 1
28 37 1
28 38 1
28 40 1
28 43 1
28 53 1
28 58 1
28 61 1
28 62 1
28 63 1
28 64 1
28 67 1
28 69 1
28 72 1
28 75 1
28 76 1
28 79 1
28 80 1
28 84 1
28 88 1
28 94 1
28 98 1
28 109 1
28 113 1
28 120 1
28 122 1
28 126 1
28 130 1
28 140 1
28 145 1
28 146 1
28 147 1
28 148 1
28 151 1
28 155 1
28 162 1
28 163 1
28 167 1
28 169 1
28 174 1
28 175 1
28 177 1
28 182 1
28 200 1
28 201 1
28 204 1
28 208 1
28 210 1
28 211 1
28 215 1
28 216 1
28 217 1
28 218 1
28 219 1
28 222 1
28 233 1
28 237 1
28 239 1
28 242 1
28 247 1
28 250 1
28 252 1
28 256 1
28 258 1
28 260 1
28 262 1
28 263 1
28 267 1
28 268 1
28 271 1
28 274 1
28 277 1
28 285 1
28 296 1
28 298 1
28 303 1
28 313 1
28 314 1
28 318 1
28 329 1
28 332 1
28 335 1
28 337 1
28 340 1
28 348 1
28 349 1
