100 2449
33 34 1
33 36 1
33 37 1
33 39 1
33 43 1
33 44 1
33 52 1
33 53 1
33 54 1
33 55 1
33 56 1
33 58 1
33 60 1
33 61 1
33 64 1
33 65 1
33 66 1
33 69 1
33 70 1
33 71 1
33 74 1
33 75 1
33 80 1
33 81 1
33 82 1
33 84 1
33 85 1
33 86 1
33 90 1
33 94 1
33 95 1
33 99 1
34 35 1
34 38 1
34 39 1
34 44 1
34 46 1
34 48 1
34 53 1
34 56 1
34 59 1
34 60 1
34 62 1
34 64 1
34 65 1
34 67 1
34 68 1
34 72 1
34 73 1
34 75 1
34 76 1
34 77 1
34 81 1
34 84 1
34 85 1
34 86 1
34 87 1
34 89 1
34 92 1
34 93 1
34 96 1
34 98 1
34 99 1
35 38 1
35 39 1
35 43 1
35 46 1
35 47 1
35 48 1
35 52 1
35 53 1
35 56 1
35 58 1
35 59 1
35 60 1
35 63 1
35 65 1
35 67 1
35 68 1
35 70 1
35 74 1
35 75 1
35 76 1
35 78 1
35 79 1
35 80 1
35 81 1
35 86 1
35 87 1
35 88 1
35 91 1
35 92 1
35 93 1
35 94 1
35 97 1
35 99 1
35 100 1
36 39 1
36 40 1
36 46 1
36 47 1
36 48 1
36 49 1
36 50 1
36 51 1
36 52 1
36 53 1
36 54 1
36 56 1
36 58 1
36 61 1
36 64 1
36 65 1
36 66 1
36 67 1
36 69 1
36 71 1
36 72 1
36 74 1
36 75 1
36 78 1
36 81 1
36 82 1
36 83 1
36 88 1
36 89 1
36 90 1
36 93 1
36 94 1
36 95 1
36 96 1
36 98 1
36 99 1
36 100 1
37 39 1
37 41 1
37 43 1
37 44 1
37 45 1
37 46 1
37 48 1
37 50 1
37 53 1
37 55 1
37 58 1
37 60 1
37 61 1
37 63 1
37 65 1
37 71 1
37 77 1
37 78 1
37 82 1
37 83 1
37 92 1
37 93 1
37 94 1
37 95 1
37 99 1
37 100 1
38 45 1
38 48 1
38 50 1
38 53 1
38 54 1
38 58 1
38 59 1
38 61 1
38 62 1
38 65 1
38 67 1
38 72 1
38 73 1
38 75 1
38 76 1
38 77 1
38 79 1
38 82 1
38 85 1
38 92 1
38 93 1
38 94 1
38 95 1
38 96 1
38 97 1
38 98 1
38 100 1
39 43 1
39 44 1
39 45 1
39 50 1
39 53 1
39 56 1
39 59 1
39 61 1
39 62 1
39 63 1
39 65 1
39 66 1
39 69 1
39 73 1
39 74 1
39 75 1
39 77 1
39 82 1
39 86 1
39 88 1
39 91 1
39 94 1
39 95 1
39 97 1
39 98 1
39 100 1
40 41 1
40 42 1
40 43 1
40 44 1
40 45 1
40 48 1
40 50 1
40 51 1
40 52 1
40 56 1
40 57 1
40 58 1
40 61 1
40 65 1
40 70 1
40 71 1
40 74 1
40 76 1
40 77 1
40 81 1
40 84 1
40 86 1
40 88 1
40 89 1
40 91 1
40 93 1
40 96 1
40 98 1
40 99 1
41 42 1
41 44 1
41 47 1
41 49 1
41 51 1
41 52 1
41 56 1
41 58 1
41 59 1
41 60 1
41 62 1
41 63 1
41 64 1
41 67 1
41 69 1
41 70 1
41 71 1
41 76 1
41 79 1
41 80 1
41 83 1
41 85 1
41 87 1
41 89 1
41 91 1
41 92 1
41 94 1
41 96 1
41 98 1
41 99 1
41 100 1
42 43 1
42 44 1
42 46 1
42 47 1
42 48 1
42 49 1
42 50 1
42 51 1
42 53 1
42 55 1
42 57 1
42 61 1
42 64 1
42 67 1
42 68 1
42 69 1
42 74 1
42 80 1
42 85 1
42 86 1
42 88 1
42 89 1
42 90 1
42 99 1
43 45 1
43 47 1
43 48 1
43 49 1
43 50 1
43 51 1
43 52 1
43 53 1
43 56 1
43 57 1
43 59 1
43 62 1
43 71 1
43 77 1
43 78 1
43 80 1
43 82 1
43 84 1
43 87 1
43 88 1
43 90 1
43 93 1
43 94 1
43 95 1
43 97 1
43 98 1
43 99 1
43 100 1
44 46 1
44 49 1
44 50 1
44 52 1
44 57 1
44 58 1
44 60 1
44 62 1
44 63 1
44 66 1
44 68 1
44 69 1
44 71 1
44 73 1
44 74 1
44 75 1
44 78 1
44 80 1
44 81 1
44 84 1
44 85 1
44 95 1
44 96 1
44 97 1
44 100 1
45 48 1
45 52 1
45 53 1
45 54 1
45 60 1
45 61 1
45 62 1
45 65 1
45 68 1
45 69 1
45 70 1
45 71 1
45 75 1
45 77 1
45 78 1
45 79 1
45 80 1
45 81 1
45 82 1
45 85 1
45 87 1
45 88 1
45 89 1
45 94 1
45 95 1
45 98 1
45 100 1
46 49 1
46 50 1
46 54 1
46 56 1
46 58 1
46 60 1
46 62 1
46 64 1
46 65 1
46 66 1
46 73 1
46 74 1
46 76 1
46 77 1
46 78 1
46 79 1
46 81 1
46 82 1
46 85 1
46 93 1
46 98 1
47 51 1
47 52 1
47 53 1
47 54 1
47 56 1
47 57 1
47 59 1
47 61 1
47 62 1
47 65 1
47 72 1
47 73 1
47 75 1
47 77 1
47 81 1
47 82 1
47 83 1
47 86 1
47 87 1
47 89 1
47 92 1
47 93 1
47 94 1
47 95 1
47 96 1
47 100 1
48 53 1
48 55 1
48 62 1
48 65 1
48 66 1
48 69 1
48 70 1
48 75 1
48 76 1
48 77 1
48 78 1
48 80 1
48 81 1
48 82 1
48 83 1
48 85 1
48 87 1
48 88 1
48 89 1
48 91 1
48 92 1
49 50 1
49 52 1
49 55 1
49 56 1
49 57 1
49 58 1
49 60 1
49 63 1
49 64 1
49 66 1
49 68 1
49 70 1
49 71 1
49 72 1
49 73 1
49 75 1
49 76 1
49 79 1
49 81 1
49 83 1
49 84 1
49 86 1
49 89 1
49 90 1
49 96 1
49 98 1
49 99 1
50 51 1
50 52 1
50 53 1
50 54 1
50 60 1
50 62 1
50 63 1
50 65 1
50 66 1
50 70 1
50 71 1
50 72 1
50 74 1
50 75 1
50 76 1
50 78 1
50 80 1
50 81 1
50 84 1
50 86 1
50 87 1
50 91 1
50 92 1
50 93 1
50 100 1
51 53 1
51 54 1
51 55 1
51 56 1
51 59 1
51 63 1
51 69 1
51 70 1
51 72 1
51 73 1
51 74 1
51 77 1
51 80 1
51 81 1
51 82 1
51 83 1
51 84 1
51 85 1
51 87 1
51 89 1
51 90 1
51 92 1
51 97 1
52 53 1
52 56 1
52 59 1
52 61 1
52 63 1
52 64 1
52 66 1
52 68 1
52 69 1
52 72 1
52 75 1
52 76 1
52 77 1
52 81 1
52 82 1
52 83 1
52 87 1
52 94 1
52 97 1
52 99 1
52 100 1
53 57 1
53 59 1
53 62 1
53 63 1
53 64 1
53 65 1
53 66 1
53 68 1
53 71 1
53 73 1
53 74 1
53 75 1
53 76 1
53 77 1
53 78 1
53 81 1
53 82 1
53 83 1
53 84 1
53 87 1
53 92 1
53 93 1
53 94 1
53 98 1
53 99 1
54 55 1
54 56 1
54 60 1
54 61 1
54 62 1
54 65 1
54 67 1
54 68 1
54 69 1
54 74 1
54 78 1
54 81 1
54 83 1
54 85 1
54 86 1
54 89 1
54 91 1
54 92 1
54 94 1
54 95 1
54 97 1
55 58 1
55 59 1
55 60 1
55 61 1
55 63 1
55 66 1
55 73 1
55 76 1
55 77 1
55 85 1
55 87 1
55 90 1
55 92 1
55 93 1
55 94 1
55 95 1
55 98 1
55 100 1
56 57 1
56 58 1
56 61 1
56 62 1
56 63 1
56 64 1
56 65 1
56 69 1
56 72 1
56 74 1
56 75 1
56 77 1
56 80 1
56 82 1
56 84 1
56 88 1
56 89 1
56 91 1
56 94 1
56 96 1
56 97 1
56 99 1
56 100 1
57 61 1
57 62 1
57 63 1
57 64 1
57 65 1
57 67 1
57 68 1
57 69 1
57 70 1
57 72 1
57 74 1
57 76 1
57 78 1
57 79 1
57 80 1
57 81 1
57 82 1
57 83 1
57 84 1
57 85 1
57 86 1
57 87 1
57 88 1
57 89 1
57 91 1
57 92 1
57 93 1
57 94 1
57 95 1
57 98 1
57 99 1
58 59 1
58 60 1
58 61 1
58 63 1
58 66 1
58 67 1
58 68 1
58 70 1
58 72 1
58 74 1
58 77 1
58 78 1
58 80 1
58 81 1
58 83 1
58 84 1
58 88 1
58 90 1
58 96 1
58 98 1
58 99 1
58 100 1
59 60 1
59 62 1
59 65 1
59 66 1
59 68 1
59 69 1
59 70 1
59 71 1
59 74 1
59 80 1
59 84 1
59 87 1
59 90 1
59 91 1
59 92 1
59 93 1
59 94 1
59 96 1
59 98 1
59 99 1
60 61 1
60 62 1
60 63 1
60 64 1
60 65 1
60 66 1
60 67 1
60 68 1
60 71 1
60 72 1
60 73 1
60 75 1
60 77 1
60 80 1
60 84 1
60 85 1
60 88 1
60 91 1
60 92 1
60 94 1
60 97 1
60 99 1
61 63 1
61 66 1
61 68 1
61 69 1
61 70 1
61 73 1
61 74 1
61 75 1
61 76 1
61 78 1
61 79 1
61 82 1
61 83 1
61 84 1
61 86 1
61 92 1
61 95 1
61 97 1
61 98 1
61 99 1
61 100 1
62 63 1
62 65 1
62 66 1
62 67 1
62 68 1
62 69 1
62 70 1
62 71 1
62 73 1
62 76 1
62 83 1
62 85 1
62 87 1
62 90 1
62 91 1
62 97 1
62 99 1
62 100 1
63 64 1
63 66 1
63 68 1
63 71 1
63 72 1
63 75 1
63 76 1
63 78 1
63 79 1
63 80 1
63 81 1
63 86 1
63 87 1
63 89 1
63 90 1
63 91 1
63 92 1
63 95 1
63 97 1
63 99 1
64 69 1
64 73 1
64 75 1
64 77 1
64 81 1
64 82 1
64 88 1
64 89 1
64 91 1
64 92 1
64 93 1
64 94 1
64 96 1
64 97 1
64 98 1
64 99 1
64 100 1
65 66 1
65 67 1
65 68 1
65 73 1
65 75 1
65 76 1
65 77 1
65 81 1
65 82 1
65 86 1
65 88 1
65 89 1
65 90 1
65 91 1
65 93 1
65 94 1
65 95 1
65 96 1
65 97 1
65 98 1
65 99 1
66 67 1
66 74 1
66 76 1
66 77 1
66 80 1
66 82 1
66 83 1
66 85 1
66 87 1
66 90 1
66 93 1
66 95 1
66 100 1
67 69 1
67 71 1
67 72 1
67 74 1
67 75 1
67 76 1
67 77 1
67 78 1
67 81 1
67 83 1
67 89 1
67 92 1
67 93 1
67 98 1
68 69 1
68 70 1
68 72 1
68 74 1
68 75 1
68 76 1
68 78 1
68 80 1
68 84 1
68 85 1
68 86 1
68 88 1
68 89 1
68 93 1
68 94 1
68 96 1
68 97 1
68 98 1
68 99 1
68 100 1
69 70 1
69 76 1
69 78 1
69 80 1
69 82 1
69 84 1
69 85 1
69 86 1
69 87 1
69 91 1
69 96 1
69 97 1
69 99 1
70 71 1
70 73 1
70 76 1
70 77 1
70 79 1
70 81 1
70 84 1
70 85 1
70 87 1
70 89 1
70 91 1
70 96 1
70 97 1
70 98 1
70 100 1
71 75 1
71 77 1
71 78 1
71 79 1
71 82 1
71 84 1
71 85 1
71 87 1
71 90 1
71 91 1
71 92 1
71 99 1
71 100 1
72 73 1
72 76 1
72 77 1
72 78 1
72 81 1
72 83 1
72 84 1
72 85 1
72 86 1
72 88 1
72 91 1
72 94 1
72 95 1
72 97 1
72 98 1
72 99 1
72 100 1
73 76 1
73 77 1
73 78 1
73 79 1
73 81 1
73 84 1
73 85 1
73 86 1
73 89 1
73 90 1
73 94 1
73 96 1
73 98 1
73 100 1
74 75 1
74 77 1
74 78 1
74 79 1
74 82 1
74 84 1
74 86 1
74 87 1
74 88 1
74 89 1
74 90 1
74 91 1
74 94 1
74 95 1
74 98 1
75 78 1
75 83 1
75 86 1
75 88 1
75 91 1
75 94 1
75 95 1
75 98 1
75 99 1
75 100 1
76 77 1
76 79 1
76 80 1
76 82 1
76 84 1
76 87 1
76 89 1
76 90 1
76 91 1
76 92 1
76 93 1
76 94 1
76 96 1
76 97 1
76 98 1
77 80 1
77 82 1
77 83 1
77 84 1
77 85 1
77 86 1
77 89 1
77 98 1
77 99 1
78 79 1
78 80 1
78 82 1
78 87 1
78 89 1
78 90 1
78 93 1
78 94 1
78 95 1
78 98 1
79 80 1
79 81 1
79 84 1
79 87 1
79 89 1
79 90 1
