50 613
20 28 1
20 29 1
20 30 1
20 31 1
20 33 1
20 34 1
20 37 1
20 38 1
20 41 1
20 42 1
20 44 1
20 45 1
20 48 1
20 50 1
21 24 1
21 25 1
21 28 1
21 29 1
21 31 1
21 32 1
21 33 1
21 35 1
21 38 1
21 43 1
21 45 1
21 46 1
21 47 1
21 49 1
21 50 1
22 23 1
22 24 1
22 26 1
22 27 1
22 36 1
22 37 1
22 38 1
22 40 1
23 24 1
23 25 1
23 27 1
23 28 1
23 31 1
23 34 1
23 35 1
23 36 1
23 37 1
23 38 1
23 39 1
23 40 1
23 41 1
23 42 1
23 43 1
23 44 1
23 47 1
23 49 1
23 50 1
24 25 1
24 26 1
24 31 1
24 32 1
24 37 1
24 39 1
24 40 1
24 42 1
24 46 1
24 47 1
24 49 1
24 50 1
25 27 1
25 30 1
25 31 1
25 32 1
25 34 1
25 35 1
25 36 1
25 42 1
25 43 1
25 44 1
25 46 1
25 47 1
25 48 1
25 49 1
25 50 1
26 28 1
26 33 1
26 34 1
26 35 1
26 36 1
26 38 1
26 39 1
26 42 1
26 47 1
26 50 1
27 28 1
27 29 1
27 31 1
27 32 1
27 33 1
27 34 1
27 35 1
27 38 1
27 39 1
27 40 1
27 42 1
27 46 1
27 47 1
28 30 1
28 31 1
28 32 1
28 33 1
28 37 1
28 38 1
28 39 1
28 41 1
28 42 1
28 49 1
29 30 1
29 31 1
29 33 1
29 35 1
29 37 1
29 38 1
29 41 1
29 43 1
29 47 1
29 48 1
29 49 1
30 32 1
30 33 1
30 35 1
30 36 1
30 37 1
30 44 1
30 45 1
30 47 1
31 33 1
31 34 1
31 35 1
31 36 1
31 39 1
31 40 1
31 46 1
31 47 1
32 34 1
32 37 1
32 40 1
32 41 1
32 42 1
32 43 1
32 48 1
32 49 1
32 50 1
33 35 1
33 36 1
33 37 1
33 38 1
33 41 1
33 43 1
33 46 1
33 47 1
33 49 1
33 50 1
34 36 1
34 37 1
34 38 1
34 39 1
34 40 1
34 42 1
34 44 1
34 45 1
34 47 1
34 49 1
34 50 1
35 36 1
35 38 1
35 39 1
35 40 1
35 42 1
35 43 1
35 44 1
35 46 1
35 47 1
35 49 1
35 50 1
36 38 1
36 44 1
36 48 1
36 49 1
37 39 1
37 40 1
37 41 1
37 42 1
37 43 1
37 45 1
37 46 1
37 48 1
38 39 1
38 42 1
38 43 1
38 44 1
38 47 1
38 48 1
38 49 1
38 50 1
39 41 1
39 42 1
39 43 1
39 44 1
39 45 1
39 49 1
39 50 1
40 42 1
40 43 1
40 44 1
40 50 1
41 42 1
41 45 1
41 46 1
41 48 1
42 43 1
42 44 1
42 45 1
42 47 1
43 48 1
43 50 1
45 46 1
45 48 1
46 50 1
47 48 1
47 49 1
47 50 1
48 49 1
49 50 1
